natx =     2556
    x       y        z       iph  
      8.42000     17.88999    -17.12791   4     26.15939
    -13.96790     21.98790     -2.40001   2     26.15970
      5.18000      5.24998     25.10790   4     26.16871
    -16.77790      4.57000     19.56790   2     26.17795
      8.42000     -0.40000    -24.78790   2     26.18199
     -9.52789    -12.80792    -20.75790   4     26.18614
    -22.22789      7.78000    -11.46789   4     26.19389
      1.76000     -2.33790    -26.03789   4     26.20181
     -8.21999     -5.15790     24.34789   4     26.21053
    -17.85789     -5.86791    -18.26790   4     26.21169
    -10.21788     23.77790      4.16999   4     26.21416
     19.15791      3.46999     17.55791   4     26.21729
     -9.61789      2.03000    -24.30791   4     26.22020
    -11.13789     20.02998     12.73791   4     26.22036
      5.61001      4.57000    -25.20790   2     26.22585
     12.86001      9.57998    -20.75790   4     26.23064
    -24.95790      7.70999      2.39000   4     26.23076
     22.54791      7.78000     10.92001   4     26.23324
      9.16001      3.73999     24.29790   4     26.23512
    -11.96790    -11.85791     20.11790   4     26.24063
     22.89790     11.58999      5.52001   4     26.25094
     12.73001     -5.71791    -22.23790   2     26.25399
     11.25001     20.02998     12.73791   4     26.26818
    -24.03789     -9.66790     -4.40999   4     26.28186
     -6.45000     14.99000     20.60790   4     26.28666
     -1.40999    -11.10791    -23.78790   4     26.29141
    -14.35790     20.41790      8.27000   4     26.29511
      3.45000     12.54000     22.85791   4     26.29902
    -25.61789      3.46999     -4.82999   4     26.29916
    -23.79789    -11.10791     -1.40000   4     26.29991
     -3.79000    -23.69791    -10.75790   4     26.29995
     -9.61789     24.41790     -1.92001   4     26.31395
     12.14000    -22.77792      5.18000   2     26.32576
    -23.74790     10.75998     -3.69000   2     26.33165
     25.01790      8.04999      1.71999   2     26.33735
     16.14790     -1.38001    -20.76789   2     26.34320
     -4.66000    -22.30791     13.21791   2     26.34523
      1.03000      1.46999    -26.28789   3     26.34910
     -8.66790     23.80790      7.24000   4     26.35083
     -3.94000     24.40789     -9.13001   4     26.35576
    -24.27789     -9.90790      2.70000   4     26.36043
     -1.40999     11.27999    -23.78790   4     26.36457
      8.69000     -5.66790    -24.23790   4     26.36507
     -6.42000     -4.18790    -25.22790   4     26.36668
    -22.70789     -9.73791      9.21000   3     26.36853
    -23.79789     11.27999     -1.40000   4     26.37305
     24.17790      5.99998     -8.66000   4     26.37359
     10.09000      0.36998     24.36791   3     26.37688
    -15.21788    -15.26790    -15.20790   4     26.38130
     22.55791      5.34999     12.60790   2     26.39017
     18.00791      5.40999     18.51790   2     26.39063
     24.89790      7.72998      4.10001   4     26.39068
     -4.78000    -15.93790     20.49789   4     26.40130
    -18.15789    -19.07792      1.91000   2     26.40689
     15.67791    -14.02790    -15.96790   4     26.41122
     17.74790      0.45000     19.55789   4     26.41404
    -24.17790      4.01999     -9.86789   4     26.42171
    -19.58789     17.69999     -1.31001   4     26.43276
    -16.53790      9.91999    -18.08790   4     26.44013
      1.28001    -12.96790     23.00791   4     26.44180
      1.89999     14.87000     21.78790   3     26.44692
    -22.96790    -11.04791     -7.09000   3     26.45466
     -1.00998    -26.39580     -1.51000   4     26.45824
     -2.69000      1.54000    -26.27791   2     26.46009
    -20.69790    -15.14790     -6.51000   2     26.46209
    -22.83790    -12.83792      3.73000   3     26.46308
     22.54791      7.78000    -11.46789   4     26.46599
     -1.55000      6.22999    -25.67789   4     26.46827
    -19.81790    -17.46791     -1.74001   3     26.47461
     -4.66000     22.46789     13.21791   2     26.48084
     -8.43789     23.26788      9.42000   2     26.48261
     -6.10999    -14.32792    -21.41790   4     26.48297
     13.69000      9.27999     20.68790   4     26.48629
     12.95001    -19.34791     12.63790   3     26.49077
     -8.43789    -21.50792    -12.96790   2     26.49443
     10.00000     -9.46791    -22.63791   3     26.49747
     -3.22999     25.85789     -4.82999   4     26.50268
     22.74790    -13.10791     -3.64999   4     26.50673
     12.73001     -5.71791     22.53790   2     26.50857
     -1.06998     15.02000     21.83790   4     26.52619
     10.38002     -1.45002    -24.36791   4     26.52626
      7.96000     25.30789      0.03000   2     26.53020
    -22.05790     14.02000     -4.57000   2     26.53293
    -20.92789    -16.30791      0.85000   4     26.54519
     16.14790     21.00789      1.62001   2     26.54638
     18.14790    -14.48790     12.86789   4     26.54860
     -6.67999     25.35788      4.16999   4     26.55246
      5.31001     -3.95791    -25.72791   3     26.56664
     20.83790    -16.15791     -3.28999   4     26.57292
    -22.96790     11.33999     -7.09000   3     26.57796
    -20.41790    -16.31791     -4.82000   4     26.57814
     16.97791     18.14000      9.46001   4     26.58572
     -3.76000     -6.61791    -25.47790   4     26.59056
     17.56790    -12.69790    -15.40789   2     26.59456
      5.18000    -17.13791    -19.66790   4     26.59637
    -14.84790    -14.00791    -17.05790   2     26.60176
     15.59790     -9.07791    -19.54791   4     26.60495
    -10.37789    -22.31791     10.10999   4     26.60831
    -13.67789    -18.51790    -13.36791   4     26.62139
      2.80001     10.27999    -24.41790   3     26.64117
    -10.27788     17.00999    -17.74790   3     26.64512
      7.08002     16.60000    -19.60790   3     26.64876
    -17.20790      5.24998    -19.66790   4     26.65522
    -13.01789     15.84998     17.03791   4     26.66417
     26.64791     -0.23001     -0.95001   3     26.66583
     -3.79000    -23.69791     11.63000   4     26.66855
    -19.32790    -16.22791      8.64001   4     26.67513
     18.74790    -17.34791     -7.73001   3     26.68683
     -7.55999    -12.52791    -22.32790   2     26.69526
    -23.74790    -11.62792     -3.69000   2     26.69807
     -5.52001     -1.19001     26.10790   4     26.71159
    -10.37789     22.45789     10.10999   4     26.72581
    -25.33789      7.25999      4.50001   2     26.73885
    -17.19789    -16.62792     11.95001   4     26.74057
      9.80001    -24.17790     -5.88999   4     26.74515
    -24.95790     -7.54790      5.98001   4     26.75122
     12.00000     -4.07791    -23.56790   4     26.75958
    -12.00788    -23.83792     -1.98001   4     26.76483
    -14.42791      2.91999    -22.35790   2     26.76876
     -7.57000     22.21789     12.87790   4     26.77274
     20.58791      2.98999    -16.85789   4     26.77668
      7.08002     -5.78790     25.16790   3     26.77778
    -25.58789      4.25999      6.68001   2     26.78638
     -5.76999     25.90788     -3.61000   4     26.78700
    -22.21789     11.17998     -9.94791   4     26.78782
     -7.42000    -23.82791      9.74001   4     26.78980
     14.22791     15.06999    -16.97791   4     26.79156
     -7.55999    -12.52791     22.44790   2     26.79571
     -5.00000     25.25789      7.42000   4     26.79585
    -22.21789    -11.20792     -9.94791   4     26.79949
     17.83789     -9.31791    -17.69790   3     26.79981
     19.81790     -7.54790    -16.40789   4     26.81304
    -14.42791      2.91999     22.41790   2     26.81889
    -20.96790    -12.63790     10.95001   2     26.81925
    -10.85788     23.28789     -7.69000   4     26.82081
     -9.99790     -7.16791    -23.83790   4     26.82503
    -10.87790      7.84998     23.23790   2     26.83190
     11.18000     23.92790     -4.73999   3     26.83289
    -13.96790    -22.78790     -2.40001   2     26.83563
    -14.46789    -22.16792     -4.43001   4     26.83955
    -11.20790     23.92790     -4.73999   3     26.84453
    -13.21788      1.33000    -23.32790   4     26.84534
     -5.76999      3.51998    -25.99790   4     26.86213
     14.21791    -14.88791     17.25789   3     26.86324
     -3.30000    -13.60790    -22.92790   3     26.86547
     21.44790    -14.60790     -6.96000   4     26.86717
     18.90790      1.40999    -19.04789   3     26.87599
     26.61791      2.67999     -2.61000   4     26.87951
     -9.41790    -17.86792     17.73791   4     26.88108
     25.36791     -7.29792      5.10999   2     26.88685
     26.61791      3.30998      1.91000   2     26.89084
     21.35790    -15.39790      5.46999   4     26.89194
    -24.98790      4.95999      8.62001   4     26.89426
    -14.47790     16.54000     15.49791   2     26.89547
     -8.31999     25.54789      1.49000   3     26.90979
    -13.18788     -3.82791    -23.14790   2     26.91465
    -12.75790      8.02998     22.29790   4     26.91544
    -18.15789    -19.70791     -2.61000   4     26.92439
     13.30000     20.62790    -11.07789   2     26.92805
     20.83790      0.34999     17.05790   4     26.93162
     17.12791    -15.71792    -13.60790   3     26.93684
      8.03000    -24.35790      8.27000   4     26.94775
     21.26790     16.38998     -2.42000   2     26.95944
     18.99790     19.00999      2.15000   3     26.96150
      1.46000     -9.37791    -25.25789   4     26.98218
    -18.15789      2.67999     19.77790   4     26.98252
    -19.40789     -7.29792    -17.27791   2     26.98985
      8.60000    -24.81580      6.22999   2     26.99253
     23.66791    -12.96790      0.62001   4     26.99483
    -10.35790      5.96000     24.20790   4     26.99685
     13.62002     15.75000     17.20790   4     27.01257
     -5.16999     21.75788     15.15791   4     27.01659
    -20.96790    -12.63790    -11.43789   2     27.02212
     13.30000     20.62790     11.31001   2     27.02437
    -22.33788      5.73999    -14.08790   3     27.02587
      5.31001     18.42999     19.04789   3     27.03115
    -20.01789      9.45998     15.50790   4     27.03151
     12.17002     23.77790      4.16999   4     27.03491
     -1.88999     -9.90790     25.08790   4     27.03963
     -8.13999      3.30998    -25.57791   2     27.04524
     22.06791     12.64999      9.21000   3     27.05252
      5.61001    -17.81790     19.56790   2     27.05277
    -20.96790     10.24000    -13.68789   4     27.05308
      1.46000    -16.30791    -21.53790   4     27.05477
     -7.57000    -22.55791     12.87790   4     27.05559
      9.26002    -25.39580      1.16999   4     27.05667
    -12.75790      8.02998    -22.47790   4     27.06475
     19.69790      1.54000     18.49789   2     27.06568
     22.55791     11.17998     -9.94791   4     27.07051
    -20.69790      7.24000     15.87790   2     27.07266
    -12.38790     -9.46791     22.13789   3     27.07744
     -3.76999     13.34999    -23.25789   3     27.08071
     15.93790     -7.39790     20.60790   4     27.08194
     22.55791    -11.20792     -9.94791   4     27.08206
      8.60000     19.96000    -16.15791   2     27.08209
      5.31001    -26.34581     -3.34001   3     27.08235
     14.65789    -22.24791     -4.87000   4     27.08395
     22.71790     14.02000     -4.57000   2     27.08409
     11.51000      7.84998     23.23790   2     27.09432
     11.53002     23.28789     -7.69000   4     27.09988
      7.53001    -10.48790     23.82791   4     27.10104
     13.98001    -23.17790      1.39000   4     27.10328
     10.95001    -23.62792     -7.52001   2     27.10594
     22.43792      5.73999    -14.08790   3     27.10860
     -9.23790     20.10789     15.66790   4     27.11364
      4.60000    -13.19791     23.23790   4     27.11724
    -12.48790    -23.63791      4.55000   4     27.11828
    -13.12788     -3.00790     23.55789   4     27.13601
     -8.13999     25.69788     -3.19001   2     27.14437
    -26.14790     -6.61791     -3.09000   4     27.14881
    -25.68790      8.78000     -0.54000   3     27.15231
     14.89792     21.62790     -6.92999   2     27.16135
     -4.37999      5.40999    -26.25790   2     27.16486
      2.57000    -17.46791     20.64789   3     27.16741
    -13.21788     23.71790     -0.94000   4     27.16863
     24.52792      3.81998    -11.04789   4     27.17106
     17.38790    -19.51791      7.42000   4     27.17249
    -27.02790      0.45000     -2.83001   4     27.17939
     -9.23790    -24.66791     -6.72000   4     27.18460
     19.13792    -13.46791    -13.86789   4     27.20226
     -9.63790    -24.65792      6.25001   4     27.20229
    -14.46789     22.60788     -4.43001   4     27.20407
    -12.00788     -1.45002    -24.36791   4     27.20454
     19.18791    -18.12791      6.68001   2     27.22902
     -5.76999    -18.86792     18.77790   4     27.23785
     -8.69790      9.27999    -24.08790   4     27.23965
      2.80001    -27.07581     -1.31001   4     27.25171
    -11.00788    -18.07792    -17.17790   4     27.25922
    -16.54790      2.31999    -21.54791   4     27.26771
     25.18791     10.27999     -2.03000   3     27.28058
     -8.66790    -20.96790    -15.14790   4     27.28084
     12.01001    -22.31791     10.10999   4     27.28629
     15.11790     18.70999     12.88791   4     27.28943
     24.52792      3.81998     11.34001   4     27.29115
     -5.04999     16.93998     20.79791   2     27.29503
     25.20790     -7.44792      7.36000   4     27.29614
     -3.49001     23.95790    -12.60790   3     27.29689
    -12.29790      0.36998     24.36791   3     27.29780
      1.17001     -8.02790     26.06791   4     27.30114
    -11.43789    -23.62792     -7.52001   2     27.30667
     13.95001    -21.50792      9.42000   2     27.31172
     14.65789     22.52789     -4.87000   4     27.31440
     23.84791     13.00999     -2.86999   4     27.31701
    -13.34789    -15.20792    -18.37789   4     27.33485
     16.95789    -21.43791      0.45000   4     27.33783
     23.80790     10.24000      8.70001   4     27.33795
     16.86790     21.19789      3.72000   4     27.34438
    -12.92789    -14.79791     19.01789   3     27.34573
     19.15791    -18.91791     -4.82999   4     27.35400
     11.05000     -6.80791     24.10789   4     27.37957
     24.75791      9.45998     -6.88000   4     27.38210
     19.43791      7.25999    -17.88789   2     27.39556
      2.80001    -12.10791    -24.41790   3     27.39846
     12.01001     22.45789     10.10999   4     27.40089
     12.11002     17.00999    -17.74790   3     27.40402
     11.38002    -18.07792    -17.17790   4     27.41160
    -15.58789    -17.41792     14.32790   3     27.41633
      5.88000     11.08998    -24.37789   4     27.41977
    -24.27789     12.48000      2.70000   4     27.43094
    -17.38790      6.52999     20.18791   4     27.43231
     -1.06998     15.02000    -22.93790   4     27.43889
      1.89999     14.87000    -22.98790   3     27.44395
    -23.38790     13.57999      4.67000   2     27.44483
    -26.81791     -5.81790      0.49000   4     27.44610
    -19.56790      2.57998    -19.07789   4     27.45041
     -6.67999    -19.41792    -18.21791   4     27.45123
     -6.42000     18.20000     19.54791   4     27.46956
      6.82000    -15.10792    -21.90790   3     27.47213
     -0.31000     -6.24790    -26.75791   4     27.47941
    -18.99790    -16.74792     10.67001   2     27.48203
     16.59790      4.58999    -21.41790   4     27.48244
      2.57000     27.30789     -1.74001   3     27.48369
    -16.95789     13.05000    -17.24791   4     27.48387
     -7.34999     25.69788      6.40001   2     27.48388
     22.06791     -9.73791    -13.17790   3     27.48593
     -6.42000    -26.57580     -2.84000   4     27.48737
    -12.38790     -9.46791    -22.63791   3     27.48774
    -11.33790     -6.80791     24.10789   4     27.49702
    -16.53790    -12.46791    -18.08790   4     27.49769
      1.76000     20.05000     18.73791   4     27.49926
      5.88000    -11.29792    -24.37789   4     27.50453
     14.79791    -16.99790    -15.76791   4     27.50516
    -10.37789    -22.31791    -12.27791   4     27.50522
     -7.03000     24.42788     10.51000   4     27.50641
     10.00000     12.91999     22.13789   3     27.51386
    -24.17790      4.01999     12.52001   4     27.52239
     -7.18000     -6.90792     25.65790   1     27.52453
      4.53001     -5.86791     26.50790   4     27.52494
     14.96790     20.94789      9.74001   4     27.52671
     -9.63790     20.11788    -16.13789   4     27.53270
     12.77001      2.03000    -24.30791   4     27.53305
     21.44790      7.78000     15.42791   4     27.54199
     -6.67999      2.96998     26.55789   4     27.54568
      0.70000     27.34789      3.24000   3     27.54805
    -24.03789     12.72000     -4.40999   4     27.55116
     -9.52789      9.57998     24.01790   4     27.55750
    -18.15789      3.30998    -20.47790   2     27.56826
     25.44790      6.15999      8.64001   4     27.57156
     12.86001    -12.80792    -20.75790   4     27.57378
     15.35790    -20.34792     10.51000   4     27.57468
    -22.70789     12.64999      9.21000   3     27.57707
    -26.76789      5.40999     -3.86999   2     27.58197
     13.98001     -0.79000     23.77790   4     27.59444
     -5.79000     26.97789      0.97000   4     27.60927
    -20.41790      6.06999     17.56790   4     27.61098
    -26.02790      5.03999     -7.73001   3     27.61533
    -10.37789     22.45789    -12.27791   4     27.61891
     -7.48998     21.62790     15.45791   2     27.61906
     17.33791     -5.44792     20.79791   2     27.61948
     12.77001     24.41790     -1.92001   4     27.62234
     16.35790     19.29998     11.09000   2     27.62351
     18.62790     -6.61791     19.29790   4     27.62615
     -3.22999      3.46999    -27.21789   4     27.62765
      0.36000      9.27999    -26.03789   4     27.64452
      2.82000    -19.80792    -19.07789   4     27.64547
     25.83790     -9.84790      0.47001   4     27.65500
     -6.79000     -9.07791     25.22790   4     27.65790
     -3.19999     26.64789      6.68001   2     27.65814
      2.80001     17.69999     21.07789   4     27.66599
      7.53001     11.90000     23.82791   4     27.67816
      5.61001     26.95790     -2.82000   2     27.67946
     12.03000      5.96000     24.20790   4     27.68149
    -26.15789     -9.03791     -0.86999   3     27.68891
     19.23790     10.02998    -17.20790   4     27.69132
     22.07790     16.14000     -4.37001   4     27.69530
      2.51000      7.72998     26.48791   4     27.70671
     16.35790     19.29998    -11.29790   2     27.70763
    -25.87790      1.57000      9.78000   3     27.70883
    -20.59790    -16.38792     -8.66000   4     27.70980
    -25.62790      9.66000     -4.37001   4     27.73449
    -14.85789    -10.48790    -20.94789   4     27.74107
     19.78790    -17.42791      8.62001   4     27.74162
     16.95789      0.94999    -21.93790   4     27.74426
     -9.99790     15.21999     20.93790   4     27.74891
     25.44790    -10.51790      3.45000   3     27.75112
      9.16001     26.12789      1.91000   4     27.75284
    -27.62790     -2.65791      0.07001   4     27.75554
     -7.60000     -6.74791    -25.82789   2     27.75562
      6.35001     26.56790     -4.95001   4     27.76110
     -1.55000      0.34999    -27.71790   4     27.76341
    -16.77790     15.20000     16.08790   4     27.77334
     14.19791    -23.81790     -1.58999   3     27.77411
     17.60790      6.45000     20.49789   4     27.78137
    -21.18789     -8.51790     15.83789   4     27.79065
      9.20002    -26.21581     -0.76000   2     27.79364
     12.39000     -7.16791    -23.83790   4     27.80533
    -22.21789     11.17998     12.43999   4     27.80971
     -0.45000      9.54998     26.11790   3     27.81276
     -4.43001     16.57000    -21.89790   4     27.81560
    -22.21789    -11.20792     12.43999   4     27.82095
     15.96790      6.03999     21.96790   2     27.82165
    -20.96790    -12.14790    -13.68789   4     27.83133
     23.55791     14.36000      3.68001   4     27.83393
     -1.00998     18.38000     20.87790   4     27.83399
    -27.81791      0.94999      0.45000   4     27.83776
    -18.55789    -13.87790    -15.42791   3     27.83903
    -15.56790      7.27998    -21.90790   3     27.84446
     26.91791     -5.86791      4.12000   4     27.85643
     -7.06999      6.30999     26.19789   3     27.85912
    -23.45789     15.02000     -0.55000   4     27.85992
     -5.42000     -5.78790     26.70789   4     27.86014
      8.69000     16.72000     20.53790   4     27.87256
    -12.58789    -24.17790     -5.88999   4     27.88759
     14.06791      3.15998     23.87790   3     27.89347
     14.19791     -1.43000    -23.97789   3     27.90277
    -18.99790    -16.74792    -11.71789   2     27.90559
     -1.55000    -22.03791     17.05790   4     27.91136
    -13.22789      3.73999     24.29790   4     27.91689
     10.00000     12.91999    -22.63791   3     27.91775
    -25.53790     10.02998      5.18000   4     27.92163
      1.03000    -20.91791     18.48791   3     27.93604
    -26.32790      2.01999     -9.13001   4     27.93915
     -8.43789     23.26788    -12.96790   2     27.94206
      1.97000      6.06999    -27.20790   4     27.94630
      7.93000     26.74790     -1.67999   4     27.94919
     -8.21999     17.23000    -20.42791   4     27.95962
     23.80790      9.75000     10.95001   2     27.96035
     18.99790     -3.37791    -20.23790   3     27.96253
      7.92001      0.21998    -26.81791   4     27.96382
    -20.62790     -2.33790     18.73791   4     27.96579
     -3.39000     19.00999    -20.23790   3     27.97221
    -26.75788      5.92999      5.60000   4     27.97337
     -7.42000    -23.82791    -12.64789   4     27.97847
    -27.16790      6.45000     -1.89001   4     27.98695
     -2.69000    -20.84790     18.49789   2     28.00077
    -22.70789     -9.73791    -13.17790   3     28.00236
     -2.94999      7.25999     26.88791   2     28.00660
     16.97791     18.14000    -12.92789   4     28.00784
    -21.68790    -17.42791      3.24000   3     28.01061
     19.14790      9.66000     18.01789   4     28.01075
    -27.43789     -5.44792     -1.58999   2     28.01867
     25.18791    -12.10791     -2.03000   3     28.02059
      6.73000    -26.40581     -6.58000   4     28.03313
    -19.56790    -19.80792      3.31001   4     28.03948
     -5.16999    -23.01792     15.15791   4     28.04132
     -3.94000     24.40789     13.25789   4     28.05424
     13.69000    -13.10791     20.68790   4     28.05749
     -7.03000     24.42788    -11.87790   4     28.05757
      3.06000    -10.51790     25.83790   3     28.06398
     10.95001     21.14788     14.86789   2     28.07472
     -6.10999    -14.32792     23.35790   4     28.07513
    -18.12789     -0.23001     21.43789   3     28.07590
     -9.08790    -24.14790    -11.07789   2     28.07901
     22.55791     11.17998     12.43999   4     28.08211
     16.27791      8.05998    -21.41790   4     28.08309
     -1.88999     12.48000     25.08790   4     28.08425
     11.14000     18.26998     18.19789   3     28.09012
     22.55791    -11.20792     12.43999   4     28.09324
    -19.87790      7.72998    -18.28789   4     28.09503
     23.80790    -12.14790      8.70001   4     28.10832
     15.35790    -20.34792    -11.87790   4     28.12449
     -6.42000    -16.34791     21.96790   2     28.12578
     -1.67999      7.99000    -26.91789   2     28.12890
     21.35790      6.99000    -16.91791   4     28.12891
    -11.24790     18.26998     18.19789   3     28.13309
     -8.28999    -16.83792     20.95790   4     28.13313
     -1.79999      2.98999     27.91791   4     28.13521
     23.58791     13.87000     -6.55001   4     28.13662
     11.05000     15.57999    -20.66791   4     28.14251
     15.74789     17.35998    -15.58789   3     28.14867
      9.80001     20.59790     16.49791   4     28.15128
     23.80790      9.75000    -11.43789   2     28.15499
     12.01001    -22.31791    -12.27791   4     28.16162
    -13.94789    -18.06791    -16.50790   3     28.16919
    -10.87790    -14.53792    -21.53790   2     28.17021
     -9.08790    -24.14790     11.31001   2     28.17139
      2.63000    -14.33790     24.10789   2     28.17238
     27.69791     -3.95791     -3.34001   3     28.17791
    -27.90790     -1.19001      3.72000   4     28.17988
    -22.69790     16.14000     -4.37001   4     28.19204
     27.56790      5.24998      2.72000   4     28.19485
    -10.85788    -21.48791     14.69790   4     28.20731
      9.63000    -14.35792     22.29790   4     28.21494
     14.09791      5.54998    -23.81790   4     28.22846
      0.33000     -8.36790    -26.95790   2     28.22869
     21.37792     18.38000     -1.51000   4     28.23331
      4.23001    -19.70791     19.77790   4     28.23933
     27.38790      6.52999     -2.19999   4     28.24142
     -1.36000     10.75998    -26.07790   2     28.24329
      6.82000    -15.10792     22.86790   3     28.24362
     -1.79000     26.40789     -9.86789   4     28.24812
      5.18000     27.63789      2.72000   4     28.25037
    -11.33790     15.57999    -20.66791   4     28.25679
     -8.13999    -19.07792     19.19789   2     28.26279
    -11.43789     21.14788     14.86789   2     28.26858
     17.14790     -2.65791    -22.31789   4     28.27018
     12.01001     22.45789    -12.27791   4     28.27267
    -21.35790      1.46999     18.48791   3     28.28645
    -10.35790    -16.42790    -20.56790   4     28.28782
     25.44790     11.87000      3.45000   3     28.29125
    -14.85789     11.90000    -20.94789   4     28.30514
      4.23001    -19.07792    -20.47790   2     28.30555
     12.97000    -17.86792     17.73791   4     28.32167
     17.83789     13.06999    -17.69790   3     28.32368
     15.59790     13.30999    -19.54791   4     28.32968
    -26.17790     -1.31001    -10.75790   4     28.33251
     -7.73001      0.13999    -27.25790   4     28.33312
     -5.04999    -27.83582     -1.58999   2     28.33484
     28.22790      2.31999      0.83999   4     28.33553
     14.81790     22.21789     -9.51000   4     28.34863
      9.63000    -14.35792    -22.47790   4     28.35741
     17.74790    -21.93790     -2.83001   4     28.35963
      6.35001      4.18000    -27.33791   4     28.37528
     17.14790     -2.65791     22.45791   4     28.38085
     14.89792    -23.14790     -6.92999   2     28.38658
    -23.32790    -14.60790     -6.96000   4     28.39055
    -15.30788     -2.25001    -23.81790   4     28.40223
     -4.37999     27.79789     -3.86999   2     28.40570
    -24.06789    -14.39790     -4.52999   2     28.40922
    -13.69790     -5.66790    -24.23790   4     28.41185
    -14.45790      4.36000    -24.06789   4     28.41309
     13.72000     23.80790      7.24000   4     28.41605
     11.51000    -14.53792    -21.53790   2     28.42028
      1.46000    -16.30791     23.23790   4     28.42674
     26.21791      8.51000      6.96000   3     28.42957
    -20.01789    -12.92792     15.50790   4     28.43136
     -6.03000    -25.47582     11.09000   2     28.43178
    -13.96790     17.88999    -17.12791   4     28.43447
     18.90790    -20.97791      3.34001   3     28.43830
     -5.79000    -17.79791    -21.41790   4     28.44321
     24.17790      5.99998     13.72790   4     28.44338
      1.46000     13.00999    -25.25789   4     28.44912
    -25.63788      8.91999      8.52001   4     28.45097
     12.75000    -24.65792      6.25001   4     28.45414
    -13.96790     -0.40000    -24.78790   2     28.45527
    -10.38790    -26.46581     -1.18000   4     28.45593
     16.95789      0.94999     22.83790   4     28.46124
     25.77790      5.63998     10.67001   2     28.46328
     -1.55000     22.73789     17.05790   4     28.46728
    -12.38790     12.91999     22.13789   3     28.46880
      9.46001      7.58999    -25.75791   3     28.47050
     11.53002    -21.48791     14.69790   4     28.47279
     -1.00000     -8.80791     27.05790   2     28.47296
     24.28789     14.87000     -0.60000   3     28.48471
     20.70791      7.99000     17.85791   2     28.48794
    -16.50790     11.08998     20.39791   4     28.48812
     15.96790      6.03999    -22.80790   2     28.48957
      1.06000     19.27999     20.94791   2     28.48959
    -10.21788      1.39000     26.55789   4     28.48963
    -27.55789     -0.63002     -7.22999   4     28.49749
    -27.09789      6.92999     -5.49001   4     28.50369
     27.99790      4.57000     -2.82000   2     28.50824
     -1.12000    -28.38582     -2.42000   2     28.51080
     -6.03000    -25.47582    -11.29790   2     28.51352
      1.46000     28.46789      0.85000   4     28.51798
    -27.38790      2.86999      7.42000   4     28.52000
      2.14002     26.20788    -11.04789   4     28.52172
     26.98790      9.18999      0.85000   4     28.52236
     -1.64999     -9.66790    -26.79789   4     28.53625
     -3.48000    -20.97791    -19.04789   3     28.54830
    -23.41790    -15.39790      5.46999   4     28.55546
     -4.43001    -28.20580      0.49000   4     28.55577
     14.82791      9.85999    -22.32790   2     28.55909
    -27.04790      0.07999     -9.16999   2     28.56018
    -28.17790      4.58999      0.97000   4     28.56577
    -16.50790    -11.29792     20.39791   4     28.56971
      7.93000    -18.02790     20.70791   4     28.57810
     -1.36000    -11.62792    -26.07790   2     28.58522
     -4.43001     16.57000     22.87790   4     28.59350
      3.06000     11.87000     25.83790   3     28.59821
      2.98001     -7.29792     27.49789   2     28.60549
    -28.15789      3.51998     -3.61000   4     28.60575
    -15.56790      7.27998     22.86790   3     28.60591
    -13.12788    -25.39580      1.16999   4     28.61218
    -16.54790      2.31999     23.22789   4     28.61382
     18.67791      0.24998     21.67789   2     28.61569
     14.81790    -22.55791     -9.51000   4     28.61590
     19.23790    -12.35792    -17.20790   4     28.61690
      8.44001     26.70789      5.88000   3     28.62027
     -3.24000      9.66000    -26.75791   4     28.63213
      2.14002     26.20788     11.34001   4     28.63614
     14.16791     -5.15790     24.34789   4     28.63832
    -18.12789     22.15789     -0.95001   3     28.64428
     22.06791     12.64999    -13.17790   3     28.64737
     14.82791      9.85999     22.44790   2     28.65300
      8.42000    -26.88581      5.25999   4     28.66026
     17.21791     21.75788     -7.22999   4     28.67289
    -26.17790     -1.31001     11.63000   4     28.67500
     14.78790     15.63998     18.94791   2     28.67603
    -14.35790     20.41790    -14.11790   4     28.67673
     -7.27000    -26.06581     -9.49999   4     28.67977
     13.15000     20.10789     15.66790   4     28.68333
     14.96790     20.94789    -12.64789   4     28.68486
     12.39000     15.21999     20.93790   4     28.69766
    -28.62790     -1.38001      1.62001   2     28.70689
     13.95001     23.26788      9.42000   2     28.71817
     25.83790     12.54000      0.47001   4     28.72402
      9.90000     -1.25001     26.93791   4     28.72670
     -3.64000     27.42789     -7.73001   3     28.72789
     13.95001    -21.50792    -12.96790   2     28.72908
    -27.80790     -5.78790      4.31999   4     28.73050
    -19.32790    -16.22791    -13.74789   4     28.73878
     -1.03000      6.99000     27.85789   4     28.73992
     13.15000    -24.66791     -6.72000   4     28.75042
    -22.22789    -14.60790     10.92001   4     28.75268
    -23.50790     16.38998     -2.42000   2     28.75951
     24.75791    -12.92792     -6.88000   4     28.76490
     10.42000     10.52999    -24.65790   4     28.76576
     -8.69790    -13.10791    -24.08790   4     28.76974
     12.75000     20.11788    -16.13789   4     28.77018
     -5.40999    -26.63580      9.46001   4     28.77891
     16.14790    -23.76791      1.62001   2     28.78008
     -5.52001     21.19789    -18.66790   4     28.78041
     -6.42000    -16.34791    -22.80790   2     28.78664
    -21.32790     19.27999     -1.43999   2     28.78664
     -2.60000     27.34789      8.62001   4     28.79187
    -11.13789    -24.74582     -9.64999   4     28.80157
      9.04001      7.17998     26.39791   4     28.81186
     -1.68999    -20.18791     20.48791   4     28.81253
     -8.21999    -27.54580      1.95999   4     28.81286
